Start_Date,Start_Hour,Start_Minute,End_Date,End_Hour,End_Minute,Month,Year,Category,Start,Stop,Miles,Purpose,Duration,Speed,Day,Day_Time
2025-11-20,14,58,2025-11-20,15,7,Nov,2025,Business,Cary,Cary,4.35,Meeting,9,28.96812,Sunday,Afternoon
2025-11-20,17,45,2025-11-20,18,37,Nov,2025,Business,Cary,Cary,29.77,Errand/Supplies,52,34.35321923,Sunday,Afternoon
2025-11-21,13,37,2025-11-21,13,49,Nov,2025,Business,Cary,Cary,4.02,Meal/Entertain,12,20.11675,Monday,Afternoon
2025-11-21,14,34,2025-11-21,14,44,Nov,2025,Business,Cary,Cary,3.38,Meal/Entertain,10,20.277684,Monday,Afternoon
2025-11-21,17,50,2025-11-21,18,4,Nov,2025,Business,Cary,Unknown Location,10.78,Errand/Supplies,14,46.21104857,Monday,Afternoon
2025-11-21,18,18,2025-11-21,18,27,Nov,2025,Business,Unknown Location,Morrisville,5.63,Meal/Entertain,9,37.55126667,Monday,Afternoon
2025-11-21,18,43,2025-11-21,18,51,Nov,2025,Business,Morrisville,Cary,5.47,Errand/Supplies,8,41.03817,Monday,Afternoon
2025-11-22,15,12,2025-11-22,15,27,Nov,2025,Business,Cary,Cary,8.85,Meeting,15,35.40548,Tuesday,Afternoon
2025-11-22,15,31,2025-11-22,15,44,Nov,2025,Business,Cary,Cary,6.60,Meeting,13,30.45366462,Tuesday,Afternoon
2025-11-22,15,51,2025-11-22,16,43,Nov,2025,Business,Cary,Cary,20.44,Customer Visit,52,23.58302077,Tuesday,Afternoon
2025-11-22,18,18,2025-11-22,18,28,Nov,2025,Business,Cary,Morrisville,4.83,Meal/Entertain,10,28.96812,Tuesday,Afternoon
2025-11-22,21,2,2025-11-22,21,14,Nov,2025,Business,Morrisville,Cary,5.63,Customer Visit,12,28.16345,Tuesday,Evening
2025-11-23,15,34,2025-11-23,15,50,Nov,2025,Business,Cary,Cary,9.50,Meal/Entertain,16,35.6066475,Wednesday,Afternoon
2025-11-23,16,18,2025-11-23,16,29,Nov,2025,Business,Cary,Cary,3.06,Meal/Entertain,11,16.67861455,Wednesday,Afternoon
2025-11-23,16,49,2025-11-23,17,0,Nov,2025,Business,Cary,Cary,5.31,Meal/Entertain,11,28.96812,Wednesday,Afternoon
2025-11-23,18,37,2025-11-23,18,47,Nov,2025,Business,Cary,Cary,2.09,Meal/Entertain,10,12.552852,Wednesday,Afternoon
2025-11-25,11,47,2025-11-25,12,4,Nov,2025,Business,Cary,Durham,16.58,Meeting,17,58.50424235,Friday,Morning
2025-11-25,13,13,2025-11-25,13,31,Nov,2025,Business,Durham,Cary,17.86,Meeting,18,59.54558,Friday,Afternoon
2025-11-26,15,54,2025-11-26,15,59,Nov,2025,Business,Cary,Cary,2.25,Meeting,5,27.036912,Saturday,Afternoon
2025-11-26,17,0,2025-11-26,17,12,Nov,2025,Business,Cary,Apex,8.21,Meeting,12,41.03817,Saturday,Afternoon
2025-11-26,17,36,2025-11-26,17,56,Nov,2025,Business,Apex,Holly Springs,14.48,Meeting,20,43.45218,Saturday,Afternoon
2025-11-26,18,29,2025-11-26,19,4,Nov,2025,Business,Holly Springs,Cary,21.40,Between Offices,35,36.692952,Saturday,Afternoon
2025-11-26,19,47,2025-11-26,19,54,Nov,2025,Business,Cary,Cary,4.02,Errand/Supplies,7,34.48585714,Saturday,Evening
2025-11-27,15,59,2025-11-27,16,6,Nov,2025,Business,Cary,Morrisville,5.31,Meal/Entertain,7,45.52133143,Sunday,Afternoon
2025-11-27,18,55,2025-11-27,19,9,Nov,2025,Business,Morrisville,Cary,4.67,Meal/Entertain,14,20.00179714,Sunday,Afternoon
2025-11-30,11,3,2025-11-30,11,34,Nov,2025,Business,Cary,Raleigh,13.68,Customer Visit,31,26.47623871,Wednesday,Morning
2025-11-30,11,53,2025-11-30,12,35,Nov,2025,Business,Raleigh,Morrisville,10.78,Temporary Site,42,15.40368286,Wednesday,Morning
2025-11-30,12,43,2025-11-30,12,53,Nov,2025,Business,Morrisville,Cary,4.99,Temporary Site,10,29.933724,Wednesday,Morning
2025-12-01,7,44,2025-12-01,7,59,Dec,2025,Business,Cary,Cary,8.85,Meeting,15,35.40548,Thursday,Morning
2025-12-01,8,37,2025-12-01,8,53,Dec,2025,Business,Cary,Cary,8.85,Errand/Supplies,16,33.1926375,Thursday,Morning
2025-12-01,18,0,2025-12-01,18,12,Dec,2025,Business,Cary,Morrisville,4.67,Meal/Entertain,12,23.33543,Thursday,Afternoon
2025-12-01,20,36,2025-12-01,20,46,Dec,2025,Business,Morrisville,Cary,4.67,Customer Visit,10,28.002516,Thursday,Evening
2025-12-02,12,12,2025-12-02,12,23,Dec,2025,Business,Cary,Apex,8.21,Meal/Entertain,11,44.76891273,Friday,Morning
2025-12-02,13,7,2025-12-02,13,22,Dec,2025,Business,Apex,Cary,8.53,Customer Visit,15,34.118008,Friday,Afternoon
2025-12-02,20,41,2025-12-02,20,48,Dec,2025,Business,Cary,Morrisville,5.31,Meal/Entertain,7,45.52133143,Friday,Evening
2025-12-02,22,59,2025-12-02,23,7,Dec,2025,Business,Morrisville,Cary,4.83,Customer Visit,8,36.21015,Friday,Evening
2025-12-03,18,35,2025-12-03,18,56,Dec,2025,Business,Cary,Wake Co.,10.62,Errand/Supplies,21,30.34755429,Saturday,Afternoon
2025-12-03,19,8,2025-12-03,19,15,Dec,2025,Business,Wake Co.,Morrisville,2.90,Errand/Supplies,7,24.82981714,Saturday,Evening
2025-12-03,20,31,2025-12-03,20,41,Dec,2025,Business,Morrisville,Cary,4.83,Customer Visit,10,28.96812,Saturday,Evening
2025-12-04,18,56,2025-12-04,19,3,Dec,2025,Business,Cary,Morrisville,4.67,Meal/Entertain,7,40.00359429,Sunday,Afternoon
2025-12-04,20,23,2025-12-04,20,34,Dec,2025,Business,Morrisville,Cary,5.47,Customer Visit,11,29.84594182,Sunday,Evening
2025-12-05,18,4,2025-12-05,18,17,Dec,2025,Business,Cary,Cary,6.60,Customer Visit,13,30.45366462,Monday,Afternoon
2025-12-05,19,22,2025-12-05,19,37,Dec,2025,Business,Cary,Cary,6.12,Meal/Entertain,15,24.461968,Monday,Evening
2025-12-07,12,3,2025-12-07,12,32,Dec,2025,Business,Cary,Cary,10.62,Meeting,29,21.97581517,Wednesday,Morning
2025-12-07,12,35,2025-12-07,12,46,Dec,2025,Business,Cary,Cary,6.44,Meeting,11,35.11287273,Wednesday,Morning
2025-12-07,19,53,2025-12-07,20,13,Dec,2025,Business,Cary,Cary,11.27,Customer Visit,20,33.79614,Wednesday,Evening
2025-12-07,21,13,2025-12-07,21,50,Dec,2025,Business,Cary,Cary,11.10,Meal/Entertain,37,18.00720973,Wednesday,Evening
2025-12-08,14,19,2025-12-08,14,32,Dec,2025,Business,Cary,Cary,5.47,Errand/Supplies,13,25.25425846,Thursday,Afternoon
2025-12-08,14,53,2025-12-08,15,2,Dec,2025,Business,Cary,Cary,5.47,Errand/Supplies,9,36.47837333,Thursday,Afternoon
2025-12-08,19,22,2025-12-08,19,27,Dec,2025,Business,Cary,Cary,3.22,Meeting,5,38.62416,Thursday,Evening
2025-12-08,21,26,2025-12-08,21,31,Dec,2025,Business,Cary,Cary,3.22,Errand/Supplies,5,38.62416,Thursday,Evening
2025-12-09,12,9,2025-12-09,12,24,Dec,2025,Business,Cary,Apex,8.21,Errand/Supplies,15,32.830536,Friday,Morning
2025-12-09,13,15,2025-12-09,13,43,Dec,2025,Business,Apex,Cary,14.16,Temporary Site,28,30.34755429,Friday,Afternoon
2025-12-09,20,11,2025-12-09,20,34,Dec,2025,Business,Cary,Cary,9.01,Meeting,23,23.51035826,Friday,Evening
2025-12-09,22,3,2025-12-09,22,57,Dec,2025,Business,Cary,Cary,30.42,Customer Visit,54,33.79614,Friday,Evening
2025-12-10,12,43,2025-12-10,13,16,Dec,2025,Business,Cary,Fuquay-Varina,25.11,Meeting,33,45.64673455,Saturday,Morning
2025-12-10,14,42,2025-12-10,15,18,Dec,2025,Business,Fuquay-Varina,Cary,25.11,Errand/Supplies,36,41.84284,Saturday,Afternoon
2025-12-10,18,17,2025-12-10,18,27,Dec,2025,Business,Cary,Morrisville,4.83,Meal/Entertain,10,28.96812,Saturday,Afternoon
2025-12-10,22,9,2025-12-10,22,21,Dec,2025,Business,Morrisville,Cary,4.99,Customer Visit,12,24.94477,Saturday,Evening
2025-12-11,16,6,2025-12-11,16,16,Dec,2025,Business,Cary,Morrisville,4.83,Meal/Entertain,10,28.96812,Sunday,Afternoon
2025-12-11,19,5,2025-12-11,19,15,Dec,2025,Business,Morrisville,Cary,7.72,Errand/Supplies,10,46.348992,Sunday,Evening
2025-12-11,21,48,2025-12-11,21,56,Dec,2025,Business,Cary,Cary,3.38,Errand/Supplies,8,25.347105,Sunday,Evening
2025-12-12,13,22,2025-12-12,13,32,Dec,2025,Business,Cary,Cary,4.99,Errand/Supplies,10,29.933724,Monday,Afternoon
2025-12-12,13,36,2025-12-12,13,51,Dec,2025,Business,Cary,Apex,7.08,Meal/Entertain,15,28.324384,Monday,Afternoon
2025-12-12,14,26,2025-12-12,14,39,Dec,2025,Business,Apex,Cary,7.56,Customer Visit,13,34.91029846,Monday,Afternoon
2025-12-12,17,51,2025-12-12,18,1,Dec,2025,Business,Cary,Morrisville,4.83,Meal/Entertain,10,28.96812,Monday,Afternoon
2025-12-12,20,48,2025-12-12,20,57,Dec,2025,Business,Morrisville,Cary,4.83,Customer Visit,9,32.1868,Monday,Evening
2025-12-13,18,19,2025-12-13,18,29,Dec,2025,Business,Cary,Cary,6.76,Errand/Supplies,10,40.555368,Tuesday,Afternoon
2025-12-13,20,20,2025-12-13,20,29,Dec,2025,Business,Cary,Cary,6.60,Meal/Entertain,9,43.98862667,Tuesday,Evening
2025-12-14,16,52,2025-12-14,17,10,Dec,2025,Business,Cary,Cary,5.47,Meal/Entertain,18,18.23918667,Wednesday,Afternoon
2025-12-14,17,22,2025-12-14,17,34,Dec,2025,Business,Cary,Cary,5.31,Meal/Entertain,12,26.55411,Wednesday,Afternoon
2025-12-14,17,50,2025-12-14,18,0,Dec,2025,Business,Cary,Morrisville,4.83,Meal/Entertain,10,28.96812,Wednesday,Afternoon
2025-12-14,20,24,2025-12-14,20,40,Dec,2025,Business,Morrisville,Cary,4.99,Customer Visit,16,18.7085775,Wednesday,Evening
2025-12-15,14,20,2025-12-15,14,54,Dec,2025,Business,Cary,Morrisville,17.06,Meeting,34,30.10412471,Thursday,Afternoon
2025-12-17,15,38,2025-12-17,16,12,Dec,2025,Business,Unknown Location,Unknown Location,7.72,Airport/Travel,34,13.63205647,Saturday,Afternoon
2025-12-17,17,19,2025-12-17,17,59,Dec,2025,Business,Unknown Location,Unknown Location,8.53,Temporary Site,40,12.794253,Saturday,Afternoon
2025-12-18,13,3,2025-12-18,13,41,Dec,2025,Business,Unknown Location,Unknown Location,7.89,Errand/Supplies,38,12.45120947,Sunday,Afternoon
2025-12-18,16,38,2025-12-18,17,25,Dec,2025,Business,Unknown Location,Unknown Location,16.42,Errand/Supplies,47,20.95566128,Sunday,Afternoon
2025-12-18,20,35,2025-12-18,21,4,Dec,2025,Business,Unknown Location,Unknown Location,14.81,Errand/Supplies,29,30.63295448,Sunday,Evening
2025-12-19,9,8,2025-12-19,9,36,Dec,2025,Business,Unknown Location,Islamabad,12.39,Errand/Supplies,28,26.55411,Monday,Morning
2025-12-19,10,15,2025-12-19,10,34,Dec,2025,Business,Islamabad,Rawalpindi,9.50,Temporary Site,19,29.98454526,Monday,Morning
2025-12-19,13,4,2025-12-19,13,8,Dec,2025,Business,Rawalpindi,Unknown Location,1.13,Errand/Supplies,4,16.89807,Monday,Afternoon
2025-12-19,13,24,2025-12-19,13,35,Dec,2025,Business,Unknown Location,Unknown Location,2.09,Errand/Supplies,11,11.41168364,Monday,Afternoon
2025-12-19,14,7,2025-12-19,14,15,Dec,2025,Business,Unknown Location,Unknown Location,4.02,Errand/Supplies,8,30.175125,Monday,Afternoon
2025-12-19,14,18,2025-12-19,14,32,Dec,2025,Business,Unknown Location,Unknown Location,8.53,Errand/Supplies,14,36.55500857,Monday,Afternoon
2025-12-19,14,37,2025-12-19,14,50,Dec,2025,Business,Unknown Location,Unknown Location,8.69,Errand/Supplies,13,40.10970462,Monday,Afternoon
2025-12-19,15,9,2025-12-19,15,38,Dec,2025,Business,Unknown Location,Rawalpindi,16.42,Customer Visit,29,33.96262345,Monday,Afternoon
2025-12-19,16,50,2025-12-19,17,9,Dec,2025,Business,Rawalpindi,Islamabad,11.59,Customer Visit,19,36.59130947,Monday,Afternoon
2025-12-19,19,5,2025-12-19,19,17,Dec,2025,Business,Islamabad,Unknown Location,3.54,Customer Visit,12,17.70274,Monday,Evening
2025-12-19,19,55,2025-12-19,20,30,Dec,2025,Business,Unknown Location,Unknown Location,17.70,Meeting,35,30.34755429,Monday,Evening
2025-12-20,8,49,2025-12-20,9,24,Dec,2025,Business,Unknown Location,Rawalpindi,19.31,Meeting,35,33.10642286,Tuesday,Morning
2025-12-20,10,30,2025-12-20,10,48,Dec,2025,Business,Rawalpindi,Rawalpindi,5.31,Errand/Supplies,18,17.70274,Tuesday,Morning
2025-12-20,11,30,2025-12-20,12,17,Dec,2025,Business,Rawalpindi,Unknown Location,31.22,Meeting,47,39.85684596,Tuesday,Morning
2025-12-20,13,14,2025-12-20,13,20,Dec,2025,Business,Unknown Location,Unknown Location,2.74,Errand/Supplies,6,27.35878,Tuesday,Afternoon
2025-12-20,13,54,2025-12-20,14,17,Dec,2025,Business,Unknown Location,Islamabad,9.17,Temporary Site,23,23.93018609,Tuesday,Afternoon
2025-12-20,16,14,2025-12-20,16,24,Dec,2025,Business,Islamabad,Islamabad,2.90,Errand/Supplies,10,17.380872,Tuesday,Afternoon
2025-12-20,16,56,2025-12-20,17,7,Dec,2025,Business,Islamabad,Islamabad,2.25,Errand/Supplies,11,12.28950545,Tuesday,Afternoon
2025-12-20,18,47,2025-12-20,19,21,Dec,2025,Business,Islamabad,Unknown Location,16.58,Customer Visit,34,29.25212118,Tuesday,Afternoon
2025-12-21,7,42,2025-12-21,8,10,Dec,2025,Business,Unknown Location,Unknown Location,18.51,Meeting,28,39.65873571,Wednesday,Morning
2025-12-21,10,14,2025-12-21,10,30,Dec,2025,Business,Unknown Location,Islamabad,7.89,Errand/Supplies,16,29.5716225,Wednesday,Morning
2025-12-21,11,35,2025-12-21,11,49,Dec,2025,Business,Islamabad,Unknown Location,5.63,Meal/Entertain,14,24.1401,Wednesday,Morning
2025-12-21,12,51,2025-12-21,13,33,Dec,2025,Business,Unknown Location,Unknown Location,26.07,Meeting,42,37.24472571,Wednesday,Morning
2025-12-21,15,38,2025-12-21,15,49,Dec,2025,Business,Unknown Location,Unknown Location,3.22,Errand/Supplies,11,17.55643636,Wednesday,Afternoon
2025-12-21,15,55,2025-12-21,16,5,Dec,2025,Business,Unknown Location,Islamabad,3.38,Errand/Supplies,10,20.277684,Wednesday,Afternoon
2025-12-21,17,45,2025-12-21,17,54,Dec,2025,Business,Islamabad,Islamabad,3.38,Meeting,9,22.53076,Wednesday,Afternoon
2025-12-21,17,59,2025-12-21,18,31,Dec,2025,Business,Islamabad,Unknown Location,11.59,Customer Visit,32,21.72609,Wednesday,Afternoon
2025-12-21,19,49,2025-12-21,20,35,Dec,2025,Business,Unknown Location,Rawalpindi,19.31,Meeting,46,25.18966957,Wednesday,Evening
2025-12-21,20,56,2025-12-21,23,42,Dec,2025,Business,Rawalpindi,Unknown Location,165.76,Meeting,166,59.91398313,Wednesday,Evening
2025-12-22,15,40,2025-12-22,16,38,Dec,2025,Business,Unknown Location,Unknown Location,51.98,Meeting,58,53.77415379,Thursday,Afternoon
2025-12-22,17,4,2025-12-22,17,20,Dec,2025,Business,Unknown Location,Unknown Location,8.53,Customer Visit,16,31.9856325,Thursday,Afternoon
2025-12-22,17,27,2025-12-22,17,53,Dec,2025,Business,Unknown Location,Unknown Location,18.67,Meeting,26,43.08079385,Thursday,Afternoon
2025-12-22,17,56,2025-12-22,18,29,Dec,2025,Business,Unknown Location,Unknown Location,37.34,Meeting,33,67.88488727,Thursday,Afternoon
2025-12-22,18,31,2025-12-22,18,37,Dec,2025,Business,Unknown Location,Unknown Location,5.15,Errand/Supplies,6,51.49888,Thursday,Afternoon
2025-12-22,18,38,2025-12-22,18,47,Dec,2025,Business,Unknown Location,Unknown Location,19.79,Temporary Site,9,131.96588,Thursday,Afternoon
2025-12-22,19,4,2025-12-22,19,50,Dec,2025,Business,Unknown Location,Lahore,22.53,Meeting,46,29.38794783,Thursday,Evening
2025-12-22,21,41,2025-12-22,21,53,Dec,2025,Business,Lahore,Lahore,3.38,Meal/Entertain,12,16.89807,Thursday,Evening
2025-12-22,23,27,2025-12-22,23,32,Dec,2025,Business,Lahore,Lahore,3.38,Customer Visit,5,40.555368,Thursday,Evening
2025-12-23,9,21,2025-12-23,9,41,Dec,2025,Business,Lahore,Lahore,4.83,Meeting,20,14.48406,Friday,Morning
2025-12-23,11,33,2025-12-23,11,58,Dec,2025,Business,Lahore,Unknown Location,9.98,Meeting,25,23.9469792,Friday,Morning
2025-12-23,14,15,2025-12-23,15,25,Dec,2025,Business,Unknown Location,Unknown Location,15.45,Meeting,70,13.24256914,Friday,Afternoon
2025-12-23,16,23,2025-12-23,16,34,Dec,2025,Business,Unknown Location,Unknown Location,2.09,Errand/Supplies,11,11.41168364,Friday,Afternoon
2025-12-23,17,34,2025-12-23,18,27,Dec,2025,Business,Unknown Location,Lahore,11.43,Meal/Entertain,53,12.93544981,Friday,Afternoon
2025-12-24,7,43,2025-12-24,8,4,Dec,2025,Business,Lahore,Unknown Location,10.14,Meal/Entertain,21,28.96812,Saturday,Morning
2025-12-24,9,19,2025-12-24,9,55,Dec,2025,Business,Unknown Location,Lahore,17.22,Meal/Entertain,36,28.69989667,Saturday,Morning
2025-12-24,10,34,2025-12-24,10,53,Dec,2025,Business,Lahore,Lahore,8.53,Meal/Entertain,19,26.93526947,Saturday,Morning
2025-12-24,12,51,2025-12-24,12,53,Dec,2025,Business,Lahore,Lahore,2.57,Errand/Supplies,2,77.24832,Saturday,Morning
2025-12-24,13,8,2025-12-24,13,29,Dec,2025,Business,Lahore,Lahore,5.79,Errand/Supplies,21,16.55321143,Saturday,Afternoon
2025-12-24,17,12,2025-12-24,17,27,Dec,2025,Business,Lahore,Lahore,2.74,Errand/Supplies,15,10.943512,Saturday,Afternoon
2025-12-24,19,12,2025-12-24,19,27,Dec,2025,Business,Lahore,Lahore,4.67,Meal/Entertain,15,18.668344,Saturday,Evening
2025-12-24,22,4,2025-12-24,22,9,Dec,2025,Business,Lahore,Lahore,0.97,Errand/Supplies,5,11.587248,Saturday,Evening
2025-12-25,0,10,2025-12-25,0,14,Dec,2025,Business,Lahore,Lahore,0.97,Errand/Supplies,4,14.48406,Sunday,Night
2025-12-25,19,15,2025-12-25,19,26,Dec,2025,Business,Lahore,Lahore,3.70,Meal/Entertain,11,20.18990182,Sunday,Evening
2025-12-25,21,58,2025-12-25,22,4,Dec,2025,Business,Lahore,Lahore,3.70,Meal/Entertain,6,37.01482,Sunday,Evening
2025-12-26,8,30,2025-12-26,8,41,Dec,2025,Business,Lahore,Lahore,5.15,Meal/Entertain,11,28.09029818,Monday,Morning
2025-12-26,9,5,2025-12-26,9,19,Dec,2025,Business,Lahore,Lahore,9.98,Customer Visit,14,42.76246286,Monday,Morning
2025-12-26,10,15,2025-12-26,10,36,Dec,2025,Business,Lahore,Lahore,12.39,Customer Visit,21,35.40548,Monday,Morning
2025-12-26,11,29,2025-12-26,11,42,Dec,2025,Business,Lahore,Lahore,6.12,Customer Visit,13,28.22534769,Monday,Morning
2025-12-26,13,9,2025-12-26,13,43,Dec,2025,Business,Lahore,Unknown Location,12.71,Meeting,34,22.43609294,Monday,Afternoon
2025-12-27,7,2,2025-12-27,7,14,Dec,2025,Business,Kar?chi,Kar?chi,7.89,Temporary Site,12,39.42883,Tuesday,Morning
2025-12-27,8,37,2025-12-27,8,59,Dec,2025,Business,Kar?chi,Kar?chi,8.05,Meal/Entertain,22,21.94554545,Tuesday,Morning
2025-12-27,12,53,2025-12-27,12,57,Dec,2025,Business,Kar?chi,Kar?chi,0.97,Meal/Entertain,4,14.48406,Tuesday,Morning
2025-12-27,14,49,2025-12-27,15,3,Dec,2025,Business,Kar?chi,Unknown Location,4.99,Customer Visit,14,21.38123143,Tuesday,Afternoon
2025-12-27,16,34,2025-12-27,16,58,Dec,2025,Business,Unknown Location,Kar?chi,12.71,Meeting,24,31.784465,Tuesday,Afternoon
2025-12-27,19,19,2025-12-27,19,50,Dec,2025,Business,Kar?chi,Kar?chi,8.85,Customer Visit,31,17.13168387,Tuesday,Evening
2025-12-28,8,34,2025-12-28,9,6,Dec,2025,Business,Kar?chi,Unknown Location,16.58,Meal/Entertain,32,31.08037875,Wednesday,Morning
2025-12-28,11,42,2025-12-28,12,12,Dec,2025,Business,Unknown Location,Kar?chi,16.74,Errand/Supplies,30,33.474272,Wednesday,Morning
2025-12-28,13,53,2025-12-28,14,1,Dec,2025,Business,Kar?chi,Kar?chi,3.22,Errand/Supplies,8,24.1401,Wednesday,Afternoon
2025-12-28,15,4,2025-12-28,15,39,Dec,2025,Business,Kar?chi,Unknown Location,13.68,Meal/Entertain,35,23.45038286,Wednesday,Afternoon
2025-12-28,17,2,2025-12-28,17,16,Dec,2025,Business,Unknown Location,Kar?chi,7.08,Errand/Supplies,14,30.34755429,Wednesday,Afternoon
2025-12-28,18,33,2025-12-28,18,56,Dec,2025,Business,Kar?chi,Kar?chi,6.12,Errand/Supplies,23,15.95345739,Wednesday,Afternoon
2025-12-28,22,44,2025-12-28,23,18,Dec,2025,Business,Kar?chi,Kar?chi,8.21,Errand/Supplies,34,14.48406,Wednesday,Evening
2025-12-29,0,49,2025-12-29,1,6,Dec,2025,Business,Kar?chi,Kar?chi,6.12,Errand/Supplies,17,21.58408941,Thursday,Night
2025-12-29,9,44,2025-12-29,10,7,Dec,2025,Business,Kar?chi,Unknown Location,18.67,Meal/Entertain,23,48.70002783,Thursday,Morning
2025-12-29,11,28,2025-12-29,12,0,Dec,2025,Business,Unknown Location,Kar?chi,19.15,Meal/Entertain,32,35.90839875,Thursday,Morning
2025-12-29,12,25,2025-12-29,12,33,Dec,2025,Business,Kar?chi,Kar?chi,2.25,Errand/Supplies,8,16.89807,Thursday,Morning
2025-12-29,13,17,2025-12-29,13,24,Dec,2025,Business,Kar?chi,Kar?chi,1.77,Errand/Supplies,7,15.17377714,Thursday,Afternoon
2025-12-29,13,56,2025-12-29,14,11,Dec,2025,Business,Kar?chi,Kar?chi,6.60,Airport/Travel,15,26.393176,Thursday,Afternoon
2025-12-29,14,42,2025-12-29,14,58,Dec,2025,Business,Kar?chi,Kar?chi,9.82,Between Offices,16,36.8136525,Thursday,Afternoon
2025-12-29,15,5,2025-12-29,15,16,Dec,2025,Business,Kar?chi,Kar?chi,2.09,Errand/Supplies,11,11.41168364,Thursday,Afternoon
2025-12-29,18,59,2025-12-29,19,14,Dec,2025,Business,Kar?chi,Unknown Location,4.83,Meal/Entertain,15,19.31208,Thursday,Afternoon
2025-12-29,19,50,2025-12-29,20,10,Dec,2025,Business,Unknown Location,Kar?chi,6.60,Customer Visit,20,19.794882,Thursday,Evening
2025-12-29,20,15,2025-12-29,20,45,Dec,2025,Business,Kar?chi,Kar?chi,11.59,Meeting,30,23.174496,Thursday,Evening
2025-12-29,20,53,2025-12-29,21,42,Dec,2025,Business,Kar?chi,Unknown Location,10.30,Meeting,49,12.61197061,Thursday,Evening
2025-12-29,23,14,2025-12-29,23,47,Dec,2025,Business,Unknown Location,Kar?chi,20.76,Meeting,33,37.74633818,Thursday,Evening
2025-12-30,10,15,2025-12-30,10,33,Dec,2025,Business,Kar?chi,Kar?chi,4.51,Errand/Supplies,18,15.02050667,Friday,Morning
2025-12-30,11,31,2025-12-30,11,56,Dec,2025,Business,Kar?chi,Kar?chi,4.67,Errand/Supplies,25,11.2010064,Friday,Morning
2025-12-30,15,41,2025-12-30,16,3,Dec,2025,Business,Kar?chi,Kar?chi,7.40,Errand/Supplies,22,20.18990182,Friday,Afternoon
2025-12-30,16,45,2025-12-30,17,8,Dec,2025,Business,Kar?chi,Kar?chi,7.40,Meeting,23,19.31208,Friday,Afternoon
2025-12-30,23,6,2025-12-30,23,10,Dec,2025,Business,Kar?chi,Kar?chi,1.29,Customer Visit,4,19.31208,Friday,Evening
2025-12-31,1,7,2025-12-31,1,14,Dec,2025,Business,Kar?chi,Kar?chi,1.13,Meeting,7,9.65604,Saturday,Night
2025-12-31,13,24,2025-12-31,13,42,Dec,2025,Business,Kar?chi,Unknown Location,6.28,Temporary Site,18,20.92142,Saturday,Afternoon
2025-12-31,15,3,2025-12-31,15,38,Dec,2025,Business,Unknown Location,Unknown Location,26.07,Meeting,35,44.69367086,Saturday,Afternoon
2025-12-31,21,32,2025-12-31,21,50,Dec,2025,Business,Katunayake,Gampaha,10.30,Temporary Site,18,34.33258667,Saturday,Evening
2025-12-31,22,8,2025-12-31,23,51,Dec,2025,Business,Gampaha,Ilukwatta,77.57,Temporary Site,103,45.18651728,Saturday,Evening
